iter	RMSE
4777	23784.01178
4778	23783.79626
4779	23783.65146
4780	23782.16637
4781	23781.42135
4782	23781.26317
4783	23781.12637
4784	23780.96879
4785	23780.83611
4786	23780.70382
4787	23780.566
4788	23780.40883
4789	23780.00256
4790	23779.84485
4791	23779.70055
4792	23776.61391
4793	23776.34153
4794	23776.20495
4795	23775.02015
4796	23774.88249
4797	23773.56265
4798	23773.40669
4799	23773.26913
4800	23773.02021
4801	23772.39017
4802	23772.15881
4803	23772.01619
4804	23770.65274
4805	23768.99426
4806	23767.34656
4807	23765.98877
4808	23764.81353
4809	23763.45953
4810	23759.47478
4811	23753.17892
4812	23751.85685
4813	23751.71477
4814	23751.57126
4815	23751.01071
4816	23750.87968
4817	23750.71849
4818	23750.51718
4819	23750.38165
4820	23747.85072
4821	23746.61502
4822	23746.47874
4823	23746.24329
4824	23746.11216
4825	23745.97673
4826	23745.84379
4827	23745.43168
4828	23745.27946
4829	23745.14881
4830	23744.69653
4831	23744.55257
4832	23744.39622
4833	23740.18688
4834	23734.96787
4835	23734.81584
4836	23734.67938
4837	23734.46311
4838	23734.29367
4839	23733.72801
4840	23733.59285
4841	23731.10032
4842	23730.96848
4843	23729.80189
4844	23729.64717
4845	23729.50333
4846	23728.42854
4847	23726.62957
4848	23725.14858
4849	23724.12533
4850	23723.47997
4851	23723.32485
4852	23723.16908
4853	23723.03296
4854	23722.83219
4855	23722.69652
4856	23722.28313
4857	23722.14573
4858	23722.01295
4859	23717.92875
4860	23716.75331
4861	23716.588
4862	23716.32715
4863	23715.1656
4864	23713.64717
4865	23713.24859
4866	23713.11296
4867	23712.958
4868	23711.79886
4869	23711.64364
4870	23710.53727
4871	23710.40749
4872	23710.25354
4873	23709.09625
4874	23708.69743
4875	23704.38981
4876	23703.60811
4877	23703.4737
4878	23702.43424
4879	23701.33265
4880	23701.20032
4881	23700.9868
4882	23700.83293
4883	23700.70243
4884	23700.54334
4885	23699.9175
4886	23692.71392
4887	23691.56115
4888	23691.42566
4889	23691.2719
4890	23690.66877
4891	23690.39893
4892	23690.20328
4893	23690.04861
4894	23686.35757
4895	23686.22337
4896	23679.74031
4897	23679.5109
4898	23679.37415
4899	23679.21962
4900	23677.50177
4901	23677.34802
4902	23675.40416
4903	23674.38145
4904	23674.22829
4905	23666.71924
4906	23666.56577
4907	23666.41271
4908	23666.2579
4909	23666.12336
4910	23664.97542
4911	23664.82984
4912	23664.69563
4913	23664.074
4914	23661.44463
4915	23661.31597
4916	23661.08444
4917	23660.85831
4918	23660.72361
4919	23660.32164
4920	23659.17653
4921	23659.03499
4922	23654.8797
4923	23654.45497
4924	23654.32611
4925	23653.41997
4926	23653.27954
4927	23652.29389
4928	23652.14118
4929	23650.81892
4930	23650.68447
4931	23650.39285
4932	23650.25197
4933	23650.09964
4934	23649.88824
4935	23642.90287
4936	23642.7735
4937	23642.62133
4938	23641.48102
4939	23641.33661
4940	23640.74069
4941	23639.60229
4942	23639.44914
4943	23639.29711
4944	23639.0347
4945	23638.4536
4946	23636.95883
4947	23636.82169
4948	23636.68043
4949	23634.97889
4950	23634.82705
4951	23634.20576
4952	23634.07551
4953	23627.36299
4954	23625.23606
4955	23625.10773
4956	23624.97722
4957	23624.36154
4958	23624.11461
4959	23621.1549
4960	23621.02583
4961	23619.96728
4962	23618.69767
4963	23618.56986
4964	23618.41838
4965	23618.16527
4966	23610.03797
4967	23608.77011
4968	23605.56811
4969	23604.49234
4970	23604.10104
4971	23602.61433
4972	23602.47411
4973	23602.26453
4974	23602.13103
4975	23601.16411
4976	23601.02931
4977	23600.89278
4978	23599.91476
4979	23599.70499
4980	23599.57233
4981	23599.17753
4982	23599.03515
4983	23598.88393
4984	23597.23997
4985	23596.99809
4986	23596.8465
4987	23596.69453
4988	23595.16948
4989	23595.0425
4990	23594.88026
4991	23594.74863
4992	23594.61181
4993	23594.22324
4994	23592.27254
4995	23592.11334
4996	23591.72124
4997	23591.57043
4998	23591.44114
4999	23588.21233
5000	23587.98287
5001	23584.07333
5002	23583.92176
5003	23583.77134
5004	23583.62002
5005	23583.49283
5006	23579.82702
5007	23579.59236
5008	23578.47261
5009	23578.3224
5010	23578.19561
5011	23577.7642
5012	23576.50688
5013	23576.3704
5014	23575.00485
5015	23572.55578
5016	23572.15362
5017	23571.99964
5018	23571.36626
5019	23571.20604
5020	23570.82136
5021	23570.6666
5022	23568.9854
5023	23567.27289
5024	23567.04919
5025	23566.82486
5026	23566.27622
5027	23566.14911
5028	23565.99828
5029	23564.87336
5030	23564.72259
5031	23564.15229
5032	23560.85296
5033	23560.51322
5034	23560.26116
5035	23560.10702
5036	23559.70751
5037	23559.57057
5038	23559.44334
5039	23558.8376
5040	23558.60973
5041	23557.75293
5042	23556.64253
5043	23556.49201
5044	23556.34247
5045	23556.18537
5046	23556.05422
5047	23555.91703
5048	23555.52963
5049	23554.42122
5050	23554.27963
5051	23553.20041
5052	23552.95709
5053	23552.80337
5054	23552.42156
5055	23552.29028
5056	23552.14147
5057	23551.75504
5058	23550.50796
5059	23546.8191
5060	23546.66988
5061	23546.28292
5062	23546.1344
5063	23545.98547
5064	23545.85881
5065	23544.56602
5066	23544.43861
5067	23544.28885
5068	23541.4483
5069	23541.06759
5070	23540.91898
5071	23540.76931
5072	23540.61728
5073	23535.51299
5074	23535.25696
5075	23531.19623
5076	23530.35756
5077	23529.9665
5078	23529.81827
5079	23525.9929
5080	23525.59183
5081	23524.47934
5082	23523.18858
5083	23522.79545
5084	23522.53671
5085	23522.16245
5086	23522.01342
5087	23521.78597
5088	23518.48451
5089	23518.3289
5090	23516.83946
5091	23516.58438
5092	23516.36041
5093	23516.21298
5094	23515.29669
5095	23515.14795
5096	23515.01706
5097	23514.62956
5098	23511.1322
5099	23510.87456
5100	23510.74694
5101	23510.61793
5102	23510.23667
5103	23507.07559
5104	23506.00568
5105	23503.09826
5106	23502.97067
5107	23502.83994
5108	23502.69251
5109	23502.54407
5110	23495.36191
5111	23495.21442
5112	23495.06255
5113	23494.91528
5114	23494.75808
5115	23494.61052
5116	23494.2187
5117	23493.12403
5118	23490.60019
5119	23490.12668
5120	23489.92361
5121	23487.42191
5122	23480.9191
5123	23480.7862
5124	23480.18918
5125	23480.03436
5126	23479.80798
5127	23478.74295
5128	23478.61834
5129	23474.68835
5130	23471.96703
5131	23471.05385
5132	23470.92383
5133	23470.77568
5134	23470.64382
5135	23470.49695
5136	23470.10967
5137	23469.73202
5138	23469.59864
5139	23469.3465
5140	23469.19929
5141	23467.96576
5142	23467.73102
5143	23467.59922
5144	23467.45275
5145	23466.3634
5146	23465.51564
5147	23465.3915
5148	23465.26777
5149	23465.13847
5150	23464.33507
5151	23463.9575
5152	23462.7287
5153	23462.50338
5154	23462.36976
5155	23462.23484
5156	23462.08685
5157	23461.9624
5158	23461.83646
5159	23461.69043
5160	23460.03812
5161	23458.36867
5162	23456.98095
5163	23456.83502
5164	23456.60315
5165	23456.46886
5166	23456.32248
5167	23455.94774
5168	23455.6171
5169	23455.47852
5170	23455.35509
5171	23455.20839
5172	23455.08377
5173	23454.84086
5174	23454.68179
5175	23447.56417
5176	23447.4366
5177	23447.29855
5178	23447.15206
5179	23446.17213
5180	23446.0467
5181	23445.91814
5182	23445.58883
5183	23444.5077
5184	23444.26822
5185	23444.13179
5186	23443.90574
5187	23443.779
5188	23443.63401
5189	23443.48865
5190	23440.70103
5191	23440.50078
5192	23440.35577
5193	23439.32276
5194	23439.19306
5195	23437.97213
5196	23437.82326
5197	23435.33682
5198	23434.58964
5199	23434.44032
5200	23434.30518
5201	23432.66424
5202	23432.51836
5203	23432.38291
5204	23432.26043
5205	23432.11572
5206	23431.91375
5207	23431.5353
5208	23428.31055
5209	23428.1644
5210	23426.08143
5211	23424.49906
5212	23423.5237
5213	23423.37847
5214	23419.22619
5215	23418.52709
5216	23418.36907
5217	23417.99692
5218	23412.98694
5219	23412.0051
5220	23411.62039
5221	23411.15358
5222	23409.42953
5223	23409.05966
5224	23408.90805
5225	23408.78305
5226	23408.63777
5227	23405.32645
5228	23405.09626
5229	23404.87335
5230	23403.15603
5231	23402.17374
5232	23402.04107
5233	23399.06404
5234	23398.94003
5235	23397.9993
5236	23397.85232
5237	23397.70416
5238	23397.57258
5239	23397.04852
5240	23396.90377
5241	23390.422
5242	23390.2907
5243	23383.12627
5244	23382.9269
5245	23376.7378
5246	23376.61598
5247	23376.37984
5248	23376.23141
5249	23376.09841
5250	23374.52584
5251	23372.81332
5252	23366.17625
5253	23361.42118
5254	23361.29913
5255	23361.15442
5256	23360.41579
5257	23360.1695
5258	23360.02601
5259	23359.88139
5260	23359.7568
5261	23359.61223
5262	23359.38499
5263	23358.9709
5264	23356.0217
5265	23355.89122
5266	23355.76907
5267	23355.62328
5268	23348.59508
5269	23348.46795
5270	23348.10291
5271	23345.95021
5272	23345.82367
5273	23345.54291
5274	23345.4159
5275	23345.28552
5276	23345.15262
5277	23345.0259
5278	23344.89905
5279	23338.117
5280	23336.37703
5281	23329.41968
5282	23329.29412
5283	23328.77399
5284	23327.76138
5285	23327.61619
5286	23327.39213
5287	23327.24934
5288	23326.66773
5289	23326.29285
5290	23326.17199
5291	23326.03616
5292	23325.91032
5293	23324.61893
5294	23317.92009
5295	23317.79393
5296	23317.67346
5297	23317.44996
5298	23315.82145
5299	23315.67892
5300	23314.62173
5301	23314.47926
5302	23314.3369
5303	23314.19449
5304	23314.06266
5305	23313.69818
5306	23309.83061
5307	23307.52038
5308	23307.39491
5309	23307.25132
5310	23304.50928
5311	23303.10608
5312	23302.74233
5313	23302.61466
5314	23302.49394
5315	23302.36851
5316	23295.97472
5317	23295.83263
5318	23295.69049
5319	23295.16254
5320	23295.04045
5321	23294.89722
5322	23294.76982
5323	23294.64782
5324	23293.5944
5325	23293.39811
5326	23289.7492
5327	23289.62187
5328	23289.49264
5329	23289.36822
5330	23288.02357
5331	23281.43688
5332	23281.3113
5333	23280.37516
5334	23280.23219
5335	23280.09045
5336	23279.85576
5337	23279.71407
5338	23279.57122
5339	23279.42517
5340	23278.15047
5341	23278.00773
5342	23277.86608
5343	23277.71144
5344	23277.35217
5345	23276.82893
5346	23276.60785
5347	23274.8988
5348	23274.33475
5349	23274.2095
5350	23274.06702
5351	23273.92473
5352	23268.78573
5353	23268.64035
5354	23268.51533
5355	23268.37408
5356	23268.25024
5357	23265.51311
5358	23265.15327
5359	23264.62342
5360	23264.49446
5361	23264.12812
5362	23256.77394
5363	23255.26851
5364	23255.14936
5365	23255.0257
5366	23254.66384
5367	23254.53904
5368	23248.26526
5369	23248.14554
5370	23248.00355
5371	23247.64382
5372	23247.07063
5373	23242.77615
5374	23242.65279
5375	23242.52791
5376	23242.39898
5377	23242.26972
5378	23242.1464
5379	23241.92592
5380	23238.65285
5381	23238.29147
5382	23238.17278
5383	23238.04921
5384	23237.81713
5385	23237.68245
5386	23237.54077
5387	23235.56045
5388	23235.21137
5389	23235.0663
5390	23234.92181
5391	23234.69953
5392	23234.57653
5393	23234.34939
5394	23233.4034
5395	23232.44142
5396	23232.24815
5397	23232.12987
5398	23231.12414
5399	23230.08492
5400	23226.92017
5401	23225.73695
5402	23224.70995
5403	23224.5292
5404	23224.33565
5405	23224.15802
5406	23224.03412
5407	23221.94851
5408	23221.79549
5409	23220.66912
5410	23220.31
5411	23220.0834
5412	23219.95685
5413	23219.8367
5414	23219.71058
5415	23219.35457
5416	23219.20655
5417	23212.88411
5418	23212.76626
5419	23212.54713
5420	23212.42163
5421	23212.09794
5422	23207.60831
5423	23207.46014
5424	23205.47285
5425	23205.35517
5426	23204.40567
5427	23204.28769
5428	23204.1351
5429	23203.99424
5430	23203.6379
5431	23203.45142
5432	23203.33205
5433	23203.21243
5434	23200.4435
5435	23200.30279
5436	23200.16317
5437	23199.5592
5438	23199.33966
5439	23199.11822
5440	23197.71951
5441	23197.5909
5442	23197.46429
5443	23197.34659
5444	23197.08276
5445	23196.73467
5446	23196.61633
5447	23196.48947
5448	23189.7757
5449	23189.42324
5450	23189.07594
5451	23188.94957
5452	23186.88929
5453	23186.65945
5454	23185.97075
5455	23185.49273
5456	23185.37005
5457	23185.22616
5458	23185.086
5459	23184.86342
5460	23184.63082
5461	23184.49069
5462	23184.27132
5463	23184.14638
5464	23183.99779
5465	23183.87636
5466	23183.75081
5467	23183.62259
5468	23183.49586
5469	23183.3701
5470	23182.26275
5471	23182.14467
5472	23180.97764
5473	23180.73793
5474	23180.598
5475	23180.36168
5476	23180.21978
5477	23179.9031
5478	23179.67162
5479	23179.54055
5480	23179.32144
5481	23178.30943
5482	23176.91458
5483	23176.79539
5484	23174.62673
5485	23173.04201
5486	23172.89373
5487	23172.54068
5488	23171.96844
5489	23171.84371
5490	23171.71963
5491	23171.57146
5492	23171.3522
5493	23171.13952
5494	23171.02141
5495	23170.11615
5496	23169.80036
5497	23169.66224
5498	23169.43937
5499	23169.20064
5500	23169.06262
5501	23162.5802
5502	23162.36281
5503	23162.24508
5504	23162.12935
5505	23161.81433
5506	23161.67411
5507	23161.53469
5508	23161.41885
5509	23161.19903
5510	23160.51416
5511	23156.08278
5512	23155.39844
5513	23155.26047
5514	23155.04143
5515	23154.8236
5516	23154.70318
5517	23154.5799
5518	23153.89605
5519	23153.75804
5520	23153.62022
5521	23153.49524
5522	23153.3751
5523	23152.43947
5524	23152.31566
5525	23152.1763
5526	23152.04426
5527	23151.92481
5528	23151.70379
5529	23151.58436
5530	23148.02037
5531	23147.9028
5532	23147.76452
5533	23147.52808
5534	23147.38907
5535	23146.37871
5536	23146.25688
5537	23146.13666
5538	23145.99925
5539	23145.88015
5540	23144.79422
5541	23144.66347
5542	23144.54408
5543	23144.42072
5544	23144.29688
5545	23144.17665
5546	23144.06166
5547	23143.83823
5548	23142.74034
5549	23142.61879
5550	23142.39366
5551	23142.25411
5552	23135.98148
5553	23135.01428
5554	23134.89114
5555	23131.6742
5556	23131.55468
5557	23130.46652
5558	23130.33129
5559	23129.66019
5560	23129.53715
5561	23128.86652
5562	23128.74568
5563	23125.25559
5564	23125.03643
5565	23124.80487
5566	23124.6675
5567	23124.54437
5568	23124.30999
5569	23123.02424
5570	23122.90605
5571	23122.76748
5572	23122.63027
5573	23122.26405
5574	23122.04082
5575	23120.9471
5576	23120.81005
5577	23120.69083
5578	23120.56182
5579	23119.73699
5580	23119.51356
5581	23119.39341
5582	23119.25579
5583	23119.11779
5584	23118.3056
5585	23118.0763
5586	23117.72374
5587	23117.60455
5588	23117.37374
5589	23114.60172
5590	23113.92223
5591	23113.69571
5592	23113.57792
5593	23113.46321
5594	23108.96601
5595	23102.84998
5596	23102.72743
5597	23102.5114
5598	23101.49484
5599	23101.18472
5600	23101.05962
5601	23100.83661
5602	23100.60292
5603	23100.414
5604	23100.29466
5605	23100.17942
5606	23100.06582
5607	23099.89568
5608	23099.75811
5609	23099.54597
5610	23099.33637
5611	23099.22045
5612	23099.1064
5613	23098.8809
5614	23098.66942
5615	23098.53284
5616	23098.36174
5617	23098.13638
5618	23098.01483
5619	23097.79739
5620	23097.56495
5621	23097.44777
5622	23097.2327
5623	23097.11911
5624	23096.99724
5625	23096.87796
5626	23096.75615
5627	23096.44739
5628	23095.8458
5629	23095.69723
5630	23095.4824
5631	23095.36708
5632	23095.24522
5633	23091.84701
5634	23091.70496
5635	23091.56923
5636	23091.44618
5637	23091.13779
5638	23091.0172
5639	23090.89709
5640	23090.70867
5641	23090.57844
5642	23090.4614
5643	23090.34843
5644	23090.21098
5645	23090.07174
5646	23089.72331
5647	23086.46901
5648	23086.35469
5649	23086.04684
5650	23085.93391
5651	23085.81737
5652	23085.59577
5653	23085.45841
5654	23085.22603
5655	23084.86126
5656	23084.74
5657	23084.50768
5658	23081.18882
5659	23080.67276
5660	23080.53399
5661	23080.41378
5662	23080.27847
5663	23080.14431
5664	23079.2562
5665	23078.9159
5666	23078.60083
5667	23078.48357
5668	23078.25442
5669	23071.94694
5670	23071.27006
5671	23071.15172
5672	23067.73977
5673	23067.62601
5674	23067.50902
5675	23067.23924
5676	23066.16295
5677	23066.04542
5678	23060.64248
5679	23060.52495
5680	23059.15946
5681	23059.04205
5682	23058.92615
5683	23055.20157
5684	23055.06598
5685	23054.95233
5686	23054.81566
5687	23054.6796
5688	23054.4691
5689	23054.13316
5690	23052.6677
5691	23052.53191
5692	23052.39091
5693	23051.05299
5694	23047.2905
5695	23047.06796
5696	23046.9337
5697	23046.71741
5698	23046.60389
5699	23046.48486
5700	23046.35815
5701	23045.79971
5702	23045.67933
5703	23045.56312
5704	23045.45136
5705	23045.22486
5706	23042.14477
5707	23042.03324
5708	23041.82499
5709	23041.70475
5710	23040.37106
5711	23040.15098
5712	23035.07382
5713	23034.90531
5714	23034.77728
5715	23034.57
5716	23034.45849
5717	23034.15354
5718	23034.04135
5719	23032.71355
5720	23032.50139
5721	23032.38578
5722	23032.26733
5723	23032.1507
5724	23032.03751
5725	23031.90107
5726	23028.52778
5727	23028.21547
5728	23028.10417
5729	23027.95776
5730	23027.7502
5731	23027.6164
5732	23027.39506
5733	23025.38501
5734	23022.29227
5735	23021.95607
5736	23021.74053
5737	23021.51027
5738	23021.11617
5739	23020.9019
5740	23020.68466
5741	23017.33183
5742	23017.22046
5743	23011.85192
5744	23011.73873
5745	23011.42919
5746	23011.0962
5747	23010.69798
5748	23006.46986
5749	23006.25087
5750	23006.13472
5751	23006.01231
5752	23005.84628
5753	23005.72655
5754	23005.61151
5755	23005.49538
5756	23005.38474
5757	23005.27214
5758	23003.82182
5759	23003.65535
5760	23003.43397
5761	23003.20454
5762	23003.06938
5763	23002.95526
5764	23002.28265
5765	23000.96576
5766	23000.63387
5767	23000.4227
5768	22998.416
5769	22998.28127
5770	22997.97849
5771	22997.84562
5772	22997.63781
5773	22997.52273
5774	22997.40323
5775	22997.29155
5776	22997.17376
5777	22997.03957
5778	22996.92554
5779	22996.71566
5780	22993.27794
5781	22993.16757
5782	22993.03513
5783	22992.9009
5784	22992.68792
5785	22990.58756
5786	22990.03716
5787	22989.91828
5788	22989.80079
5789	22989.43213
5790	22989.20776
5791	22986.55449
5792	22986.2523
5793	22986.03717
5794	22985.8225
5795	22985.69053
5796	22983.63444
5797	22983.51588
5798	22983.29229
5799	22982.62064
5800	22982.43729
5801	22982.10709
5802	22978.7407
5803	22978.55795
5804	22978.34732
5805	22978.01162
5806	22977.18175
5807	22977.07133
5808	22976.93974
5809	22976.82114
5810	22976.71155
5811	22976.59925
5812	22976.38798
5813	22976.27669
5814	22976.06379
5815	22975.95163
5816	22975.8199
5817	22975.60609
5818	22975.49633
5819	22975.28531
5820	22975.17595
5821	22974.96114
5822	22974.84663
5823	22974.1601
5824	22972.72366
5825	22969.98937
5826	22969.8751
5827	22969.58243
5828	22969.46607
5829	22969.25359
5830	22969.1209
5831	22965.87389
5832	22965.75714
5833	22965.53652
5834	22965.42741
5835	22965.30832
5836	22965.09522
5837	22964.98018
5838	22964.76264
5839	22964.65338
5840	22963.22659
5841	22962.40951
5842	22962.29885
5843	22962.18968
5844	22961.9723
5845	22961.77151
5846	22961.43583
5847	22961.31889
5848	22961.11122
5849	22961.00073
5850	22960.88452
5851	22960.7747
5852	22960.66597
5853	22960.50057
5854	22956.8681
5855	22956.65575
5856	22955.99874
5857	22955.88514
5858	22954.46608
5859	22951.28839
5860	22950.96937
5861	22947.82258
5862	22947.03679
5863	22946.90462
5864	22946.6937
5865	22946.57461
5866	22946.4471
5867	22945.9346
5868	22944.95275
5869	22944.83465
5870	22944.62582
5871	22944.50937
5872	22944.39253
5873	22944.2742
5874	22944.06359
5875	22943.93107
5876	22943.7108
5877	22943.54893
5878	22943.4313
5879	22941.23582
5880	22936.14674
5881	22936.0171
5882	22935.68049
5883	22935.55095
5884	22935.34073
5885	22935.22703
5886	22933.89003
5887	22933.75909
5888	22933.62916
5889	22933.521
5890	22933.21879
5891	22933.0979
5892	22932.96859
5893	22932.63635
5894	22932.52341
5895	22932.39424
5896	22932.2736
5897	22930.68837
5898	22929.80779
5899	22929.68787
5900	22928.83789
5901	22928.72825
5902	22928.61024
5903	22922.29213
5904	22922.17788
5905	22921.69135
5906	22915.92506
5907	22915.4625
5908	22914.49701
5909	22913.91357
5910	22913.43916
5911	22912.88499
5912	22912.21841
5913	22912.09265
5914	22911.96206
5915	22908.86823
5916	22908.57042
5917	22908.4556
5918	22908.34054
5919	22908.22525
5920	22908.11757
5921	22907.98845
5922	22905.06584
5923	22904.9428
5924	22904.63715
5925	22903.86352
5926	22903.75092
5927	22903.63205
5928	22903.52418
5929	22902.85872
5930	22902.17986
5931	22902.05001
5932	22901.93841
5933	22901.81883
5934	22901.70468
5935	22901.57587
5936	22901.46348
5937	22900.55632
5938	22900.35233
5939	22900.24499
5940	22900.13742
5941	22900.03005
5942	22898.65117
5943	22898.54011
5944	22898.41116
5945	22898.11464
5946	22897.98084
5947	22897.87371
5948	22897.62991
5949	22897.52105
5950	22891.87631
5951	22891.65873
5952	22891.54671
5953	22891.38536
5954	22891.27147
5955	22890.94807
5956	22890.83396
5957	22890.72081
5958	22887.83541
5959	22886.55496
5960	22886.39043
5961	22886.18013
5962	22886.05809
5963	22885.67606
5964	22884.76886
5965	22884.65956
5966	22884.55213
5967	22884.44378
5968	22884.33704
5969	22884.22985
5970	22883.19055
5971	22882.99307
5972	22882.86481
5973	22882.52527
5974	22882.4052
5975	22882.29562
5976	22881.63232
5977	22881.51476
5978	22881.31663
5979	22881.10062
5980	22880.79991
5981	22880.67085
5982	22880.44608
5983	22880.31821
5984	22875.16785
5985	22875.0558
5986	22874.94557
5987	22870.70896
5988	22869.61214
5989	22869.49228
5990	22869.354
5991	22869.23981
5992	22866.37515
5993	22864.86605
5994	22864.73546
5995	22863.53785
5996	22862.43122
5997	22861.21561
5998	22861.10751
5999	22860.99551
6000	22860.88699
6001	22854.70335
6002	22854.59599
6003	22853.32786
6004	22853.22158
6005	22853.09396
6006	22852.96542
6007	22850.81212
6008	22850.16418
6009	22849.29551
6010	22848.6478
6011	22848.06702
6012	22847.95415
6013	22846.73757
6014	22846.52858
6015	22846.39962
6016	22846.28663
6017	22842.73561
6018	22842.44209
6019	22836.87156
6020	22836.75768
6021	22833.17193
6022	22832.30408
6023	22831.9788
6024	22831.85071
6025	22826.23573
6026	22826.12813
6027	22823.2472
6028	22823.02399
6029	22822.80879
6030	22822.70298
6031	22822.59314
6032	22822.48737
6033	22822.09212
6034	22815.95948
6035	22814.69761
6036	22814.48894
6037	22814.36066
6038	22812.97489
6039	22807.92506
6040	22807.81142
6041	22804.66535
6042	22803.8107
6043	22803.68196
6044	22803.55328
6045	22802.69968
6046	22799.96261
6047	22799.83407
6048	22799.72306
6049	22799.51809
6050	22799.40841
6051	22799.1858
6052	22799.07139
6053	22798.96245
6054	22798.73848
6055	22798.6277
6056	22798.51816
6057	22798.40547
6058	22794.9408
6059	22792.49675
6060	22792.38264
6061	22792.27692
6062	22792.07065
6063	22791.86574
6064	22791.73818
6065	22791.53207
6066	22791.4181
6067	22791.3073
6068	22791.09256
6069	22790.41301
6070	22790.29824
6071	22787.47979
6072	22787.27136
6073	22787.13955
6074	22786.93924
6075	22786.82924
6076	22784.1574
6077	22784.03766
6078	22783.92402
6079	22782.84224
6080	22782.73342
6081	22782.62416
6082	22782.5108
6083	22782.39609
6084	22782.28621
6085	22782.09365
6086	22781.8828
6087	22781.77364
6088	22781.66327
6089	22781.54285
6090	22781.32879
6091	22781.2162
6092	22780.04018
6093	22779.93284
6094	22779.71106
6095	22779.60136
6096	22779.38859
6097	22779.16696
6098	22779.06206
6099	22778.74081
6100	22772.54518
6101	22772.43653
6102	22770.50863
6103	22765.16171
6104	22764.87867
6105	22764.75266
6106	22764.64004
6107	22763.78791
6108	22763.5892
6109	22763.46691
6110	22763.17664
6111	22763.04694
6112	22762.51864
6113	22756.87502
6114	22756.76657
6115	22755.94281
6116	22754.20719
6117	22753.98626
6118	22753.87332
6119	22753.65248
6120	22753.45585
6121	22753.3302
6122	22753.20329
6123	22751.03671
6124	22750.79978
6125	22750.6743
6126	22749.38369
6127	22749.2744
6128	22749.06838
6129	22747.78117
6130	22747.67099
6131	22747.01583
6132	22746.90427
6133	22746.79907
6134	22745.4019
6135	22744.03567
6136	22743.91763
6137	22743.34436
6138	22739.17758
6139	22739.06466
6140	22738.94611
6141	22738.82003
6142	22735.99995
6143	22735.88803
6144	22735.77316
6145	22735.56895
6146	22735.46293
6147	22732.66101
6148	22727.29984
6149	22727.09709
6150	22726.97075
6151	22726.85839
6152	22721.22861
6153	22719.85934
6154	22719.73414
6155	22714.20094
6156	22708.69561
6157	22708.48632
6158	22708.32843
6159	22708.22129
6160	22708.11405
6161	22707.45999
6162	22707.35115
6163	22707.24291
6164	22707.1272
6165	22706.83902
6166	22706.64379
6167	22705.34675
6168	22705.05878
6169	22704.95486
6170	22700.01674
6171	22699.91278
6172	22699.71582
6173	22699.14176
6174	22698.48898
6175	22698.26993
6176	22696.71201
6177	22696.60184
6178	22695.73527
6179	22695.53071
6180	22695.4255
6181	22695.30055
6182	22692.10974
6183	22692.00586
6184	22691.90225
6185	22691.79817
6186	22691.59675
6187	22691.48212
6188	22690.94406
6189	22690.29201
6190	22688.35855
6191	22687.06752
6192	22686.95629
6193	22686.84552
6194	22686.73222
6195	22683.45799
6196	22683.3434
6197	22683.23404
6198	22683.12934
6199	22682.93352
6200	22682.7371
6201	22682.53483
6202	22681.88332
6203	22681.77093
6204	22681.5638
6205	22681.4606
6206	22681.18159
6207	22679.95117
6208	22679.65663
6209	22679.55191
6210	22678.53387
6211	22677.57333
6212	22677.46297
6213	22672.28522
6214	22672.17747
6215	22671.95865
6216	22671.8525
6217	22671.72789
6218	22671.5266
6219	22671.42033
6220	22670.78556
6221	22665.5686
6222	22663.00124
6223	22659.20003
6224	22657.81222
6225	22654.48071
6226	22654.27447
6227	22653.9577
6228	22653.75152
6229	22652.41845
6230	22649.27197
6231	22649.16405
6232	22646.33444
6233	22646.23108
6234	22646.12483
6235	22645.34177
6236	22645.23837
6237	22644.66978
6238	22644.55667
6239	22644.35384
6240	22644.22911
6241	22644.1261
6242	22642.24692
6243	22641.61281
6244	22641.50691
6245	22639.96351
6246	22639.39544
6247	22635.61068
6248	22635.37936
6249	22632.68538
6250	22631.94525
6251	22630.52115
6252	22627.31844
6253	22627.12199
6254	22626.80696
6255	22625.65147
6256	22625.44325
6257	22624.3383
6258	22624.13653
6259	22624.01172
6260	22622.59799
6261	22622.03101
6262	22621.66671
6263	22621.47276
6264	22619.291
6265	22619.18605
6266	22619.07896
6267	22618.97296
6268	22618.8655
6269	22618.76228
6270	22613.43113
6271	22612.11339
6272	22611.90581
6273	22611.80293
6274	22609.30043
6275	22609.17629
6276	22608.34422
6277	22608.05193
6278	22604.36644
6279	22604.25852
6280	22604.05851
6281	22603.78036
6282	22603.57463
6283	22603.48174
6284	22603.3791
6285	22603.17702
6286	22602.8852
6287	22602.68019
6288	22602.57597
6289	22602.37632
6290	22599.33528
6291	22599.23146
6292	22594.19476
6293	22593.54783
6294	22593.44032
6295	22593.31464
6296	22590.88156
6297	22590.23472
6298	22590.02996
6299	22589.82174
6300	22589.71514
6301	22589.43871
6302	22589.30365
6303	22589.19623
6304	22589.09109
6305	22588.98912
6306	22588.86574
6307	22588.75351
6308	22587.86094
6309	22587.20706
6310	22587.09846
6311	22586.89402
6312	22586.78258
6313	22586.65779
6314	22582.94589
6315	22580.30853
6316	22580.11041
6317	22579.99875
6318	22579.89348
6319	22579.79845
6320	22579.69508
6321	22579.04938
6322	22578.84858
6323	22578.72312
6324	22578.43257
6325	22578.22862
6326	22577.19003
6327	22577.08811
6328	22576.98495
6329	22576.87848
6330	22576.68541
6331	22576.47814
6332	22571.18051
